Y2   3026.470    44 1D 2.0 3G 3.0  3.230   .0600CB   .0        .0
CR2   3026.650    95 2H 5.5 2H 5.5  4.410   .3500WA   .0        .0
AR2   3026.750   120 2P 1.5 2S 0.5 21.260  -.5100KP   .0        .0
AL2   3026.780    13 3P 2.0 3S 1.0 13.020 -1.3100KP   .0        .0
CR2   3026.850    41 2F 3.5 4G 4.5  3.990 -1.1420KP   .0        .0
NE2   3027.040     8 4P 2.5 4D 2.5 30.390   .0800WI   .0        .0
FE2   3027.380    99 2F 2.5 2P 1.5  3.930 -4.3400KP   .0        .0
V2   3027.600    85 3P 0.0 3S 1.0  2.370   .0300WA   .0        .0
GD2   3027.600    1210D 5.510P 5.5   .140   .1000CB   .0        .0
Y2   3027.750    60 1P 1.0 1D 2.0  3.400   .0        .0        .0
CU1   3027.820       4D 0.5 2D 1.5  5.570   .0        .0        .0
PD1   3027.920     5 3D 2.0 1D 2.0   .960  -.5600KP   .0        .0
V2   3028.040    85 3P 1.0 3S 1.0  2.370   .3800WA   .0        .0
ZR2   3028.050    76 2G 3.5 2G 3.5   .970   .5800CB   .0        .0
CR2   3028.120    87 2F 2.5 2F 2.5  4.390  -.1700WA   .0        .0
NB2   3028.440     2 5F 4.0 3D 3.0   .440  -.1600KP   .0        .0
RH2   3028.610     1 3F 3.0 5D 3.0  3.390   .0        .0        .0
O2   3028.820    73 4D 3.5 4G 4.5 28.730  -.8900KP   .0        .0
NE2   3028.840     4 4P 0.5 4S 1.5 27.150  -.5000WI   .0        .0
AR2   3028.930    84 2P 0.5 2D 1.5 19.720  -.4500KP   .0        .0
GD2   3028.980    26 8D 5.5 9X 4.5   .600  -.6600CB   .0        .0
MN2   3029.040    10 5P 3.0 5S 2.0  5.350   .3300WA   .0        .0
CR1   3029.160    26 5D 2.0 5P 1.0   .980  -.4600CB  -.8000YF   .0
FE1   3029.240    56 3F 3.0 3G 3.0  1.550 -2.3710KP   .0        .0
NI1   3029.300    56 1D 2.0 3P 2.0  1.670 -2.9920KP   .0        .0
ZR1   3029.520    22 3F 4.0 3D 3.0   .150   .1300CB   .0        .0
V2   3029.560    26 5P 3.0 3P 2.0  1.700 -1.0000WA   .0        .0
CU1   3029.600       4P 2.5 2G 3.5  4.840   .0        .0        .0
FE2   3029.680   124 2G 4.5 4H 5.5  4.130 -3.3200KP   .0        .0
TI2   3029.730    85 2H 4.5 2H 4.5  1.560   .2000WA  -.3200RV   .0
SB1   3029.830     2 2P 0.5 2P 1.5  2.020   .1600CB   .0        .0
FE1   3030.150   198 3H 5.0 3H 5.0  2.420  -.1160KP   .0        .0
Y2   3030.210    79 3P 2.0 3D 3.0  3.990   .0        .0        .0
CR1   3030.240    27 5D 3.0 5F 3.0  1.000   .1700CB   .0200YF   .0
CU1   3030.258       4P 1.5 4D 1.5  4.970 -1.6900KP   .0        .0
FE1   3030.610   145 3P 2.0 3F 3.0  2.270 -2.0970KP   .0        .0
FE1   3030.760   459 3G 4.0 3I 5.0  2.980 -2.5670KP   .0        .0
SC1   3030.770    10 2D 2.5 2F 2.5   .020  -.7600KU  -.7400CB   .0
NE2   3030.850    17 4D 1.5 4P 0.5 30.830  -.6300KP   .0        .0
ZR2   3030.910     6 4F 1.5 2D 1.5   .000  -.8400CB   .0        .0
V1   3031.010    74 2G 3.5 2F 2.5  1.340   .2600CB   .0        .0
HF2   3031.160    11 4F 2.5 2D 1.5   .610  -.6000CB   .0        .0
FE1   3031.210   198 3H 4.0 3H 4.0  2.440  -.1990KP   .0        .0
CR1   3031.350    27 5D 2.0 5F 1.0   .980  -.5500CB  -.8900YF   .0
CR1   3031.490   117 3H 5.0 3G 4.0  2.970  -.3770KP   .0        .0
CR2   3031.630    87 2F 3.5 2F 2.5  4.400 -2.4730KP   .0        .0
FE2   3031.630   138 2D 1.5 4P 2.5  4.460   .0        .0        .0
FE1   3031.640    30 5F 1.0 5F 1.0  1.010 -1.1000BK   .0        .0
NI1   3031.870    11 3F 4.0 3F 4.0   .000 -1.6300KU   .0        .0
ZR2   3032.000   144 2P 0.5 2P 0.5  2.420   .0        .0        .0
O2   3032.080    83 2F 3.5 2G 4.5 28.760   .0690WI   .0        .0
V2   3032.190    75 1G 4.0 3H 4.0  2.360  -.6700WA   .0        .0
NI2   3032.440     3 2D 2.5 4F 2.5  2.850 -1.5100WA   .0        .0
O2   3032.500    83 2F 2.5 2G 3.5 28.740  -.0430WI   .0        .0
AS1   3032.850     1 2P 1.5 4P 1.5  2.300  -.4500CB   .0        .0
GD2   3032.850    1210D 4.510P 4.5   .080   .0800CB   .0        .0
CR2   3032.930    15 4P 2.5 4D 3.5  2.690  -.8500WA   .0        .0
FE1   3033.100   146 3P 1.0 3D 1.0  2.410 -1.6770KP   .0        .0
SC2   3033.432       3F 2.0 1P 1.0  3.402 -2.1770WK -1.9500KP   .0
V2   3033.450   123 3H 6.0 3I 7.0  2.510  1.2900WA   .0        .0
FE2   3033.450   181 4P 1.5 4D 0.5  5.850 -1.4500KP   .0        .0
CU1   3033.480       2F 3.5 4F 3.5  5.570   .0        .0        .0
AR2   3033.520    19 2P 0.5 2P 1.5 17.190 -1.3300KP   .0        .0
MN2   3033.590    21 3P 1.0 3P 0.0  4.510  -.2600WA   .0        .0
V2   3033.820    34 3G 5.0 3H 6.0  1.810   .8400WA   .0        .0
CR2   3034.050    74 2P 1.5 4S 1.5  4.360 -1.3000WA   .0        .0
GD2   3034.050    1210D 3.510P 3.5   .030  -.0800CB   .0        .0
SN1   3034.120     1 3P 1.0 3P 0.0   .210  -.2200CB   .0        .0
CR1   3034.190    26 5D 3.0 5P 3.0  1.000  -.0900CB  -.4700YF   .0
CO1   3034.430    12 4F 2.5 2D 1.5   .170 -1.9100CB   .0        .0
NE2   3034.480     8 4P 2.5 4D 3.5 30.390   .5300WI   .0        .0
FE1   3034.510    57 3F 2.0 5G 3.0  1.600 -2.4070KP   .0        .0
CR2   3034.540    33 4F 2.5 4D 1.5  3.840 -1.1040KP   .0        .0
CU1   3034.555       2D 1.5 4F 2.5  5.720   .0        .0        .0
FE2   3034.710    84 4D 3.5 2F 2.5  3.890 -3.1950KP   .0        .0
MN2   3034.810    21 3P 2.0 3P 1.0  4.500  -.3400WA   .0        .0
CR2   3034.990    42 2F 2.5 2G 3.5  4.020  -.8520KP   .0        .0
RH2   3035.010     4 5P 1.0 5D 0.0  3.590   .0        .0        .0
V2   3035.140   245 3G 5.0 5H 4.0  4.890  -.1200WA -4.0600KP   .0
FE1   3035.250   506 3P 1.0 3F 2.0  3.060 -4.3110KP   .0        .0
ZN1   3035.780     5 3P 1.0 3S 1.0  4.010   .0        .0        .0
NE2   3035.980    17 4D 2.5 4P 1.5 30.790   .0        .0        .0
V2   3036.070    40 3G 3.0 3F 4.0  2.020 -1.0800WA   .0        .0
CU1   3036.100     5 2D 1.5 2D 1.5  1.640 -1.8720BL   .0        .0
ZR2   3036.330    86 4P 2.5 4P 1.5  1.230   .0        .0        .0
ZR2   3036.390    25 2D 2.5 4F 3.5   .560   .0000CB   .0        .0
ZR2   3036.500    24 2D 1.5 4D 2.5   .520   .0        .0        .0
Y2   3036.590    68 3D 2.0 3F 3.0  3.550   .1900CB   .0        .0
W2   3036.680     7 9X 2.5 9X 2.5  1.660   .0        .0        .0
TI2   3036.780    78 2D 1.5 2P 1.5  1.560 -1.8150KP   .0        .0
FE2   3036.990   181 4P 2.5 4D 2.5  5.800  -.4100WA   .0        .0
CR1   3037.040    27 5D 4.0 5F 4.0  1.030   .0800CB  -.1700YF   .0
FE1   3037.390     9 5D 1.0 5D 2.0   .110  -.5800KU  -.6200BK   .0
NE2   3037.730     8 4P 1.5 4D 1.5 30.420   .0500WI   .0        .0
CE2   3037.730   181 4G 2.5 9X 1.5   .530  -.1400CB   .0        .0
FE1   3037.780    31 5F 2.0 5S 2.0   .990 -3.1800KP   .0        .0
NI1   3037.930    25 3D 3.0 3F 3.0   .030  -.5700KU   .0        .0
CL2   3037.980    53 3D 3.0 9X 2.0 17.450   .0        .0        .0
V2   3038.000   246 3F 2.0 5P 3.0  4.940  -.8400WA   .0        .0
CR2   3038.040   154 2F 2.5 2G 3.5  4.910 -1.2200WA   .0        .0
V2   3038.520    96 1S 0.0 1P 1.0  2.460   .0400WA   .0        .0
CR2   3038.520    41 2F 3.5 4G 3.5  3.990 -2.2100WA   .0        .0
TI2   3038.710    85 2H 5.5 2H 4.5  1.580 -1.2400RV   .0        .0
FE2   3038.780    84 4D 2.5 2F 3.5  3.870 -1.4800WA   .0        .0
GE1   3039.060     2 1D 2.0 1P 1.0   .880   .5200KP   .0        .0
FE1   3039.320   199 3H 5.0 3I 6.0  2.420 -1.6100BW   .0        .0
CU1   3039.488       2F 3.5 4G 4.5  5.570   .0        .0        .0
O2   3039.510    72 4D 2.5 4D 3.5 28.730 -1.9800KP   .0        .0
MN2   3039.550    10 5P 2.0 5S 2.0  5.370   .1200WA   .0        .0
CO1   3039.560    52 4P 2.5 2P 1.5  1.700 -1.3100KP   .0        .0
NE2   3039.650    17 4D 3.5 4P 2.5 30.750   .0        .0        .0
CR1   3039.740   117 3H 6.0 3G 5.0  2.990  -.1930KP   .0        .0
O2   3039.760    72 4D 3.5 4D 3.5 28.730   .0        .0        .0
V2   3039.770   153 1D 2.0 3D 2.0  2.590  -.8200WA   .0        .0
CR1   3039.780    26 5D 3.0 5P 2.0  1.000   .6100CB   .0        .0
SC2   3039.937    47 1F 3.0 1G 4.0  3.990   .6900WA   .7150WK   .0
GD2   3040.340    5510F 4.5 9X 3.5   .600  -.9700CB   .0        .0
FE1   3040.430    30 5F 4.0 5F 5.0   .910 -1.2400BK   .0        .0
MN1   3040.600    34 4G 2.5 4G 2.5  3.120   .3500CB   .0        .0
CO1   3040.810    50 4P 2.5 2D 2.5  1.700 -2.3430KP   .0        .0
FE2   3040.830   123 2G 3.5 4F 3.5  4.140 -2.4970KP   .0        .0
CR1   3040.850    27 5D 3.0 5F 2.0  1.000   .0500CB  -.2900YF   .0
CR2   3040.920    65 2H 4.5 2I 5.5  4.280   .5100WA   .9000YF   .0
MN1   3041.220    34 4G 3.5 4G 2.5  3.120  -.9540KP -1.0300YF   .0
AL2   3041.280    28 1D 2.0 1P 1.0 13.590 -1.9700KP   .0        .0
V2   3041.420    40 3G 3.0 3F 3.0  2.020   .3100WA   .0        .0
FE1   3041.640    56 3F 3.0 3G 4.0  1.550 -1.4060KP   .0        .0
FE1   3041.740    30 5F 3.0 5F 4.0   .950 -1.1760KP   .0        .0
CR2   3041.740    95 2H 4.5 2H 4.5  4.400   .0700WA   .6300YF   .0
W1   3041.880     5 5D 2.0 9X 1.0   .410   .0        .0        .0
FE1   3042.020    30 5F 1.0 5F 2.0  1.010 -1.3700BK   .0        .0
V2   3042.270    40 3G 3.0 3F 2.0  2.020   .5200WA   .0        .0
CO1   3042.480    10 4F 3.5 4G 2.5   .100 -1.8300KU -1.4200CB   .0
TI1   3042.535       3F 2.0 1F 3.0   .000 -2.0700KU   .0        .0
PT1   3042.650     5 3F 4.0 5G 5.0   .100  -.9100KP   .0        .0
FE1   3042.670    30 5F 2.0 5F 3.0   .990 -1.1600BK   .0        .0
MN1   3042.730    34 4G 2.5 4G 3.5  3.120  -.1900CB   .0        .0
CR2   3042.790    47 4F 4.5 4G 5.5  4.060  -.8800WA   .0        .0
V1   3043.120    17 4F 2.5 4F 3.5   .020  -.5500CB  -.5700KU  -.7200YF
MN2   3043.130    21 3P 1.0 3P 1.0  4.510  -.2200WA   .0        .0
MN1   3043.140    34 4G 4.5 4G 3.5  3.120  -.7190KP  -.8100YF   .0
FE2   3043.310   138 2D 2.5 4P 2.5  4.480   .0        .0        .0
MN1   3043.360    34 4G 3.5 4G 3.5  3.120   .3100CB  -.1800YF   .0
V2   3043.540    40 3G 4.0 3F 4.0  2.030   .0900WA   .0        .0
V1   3043.550    17 4F 1.5 4F 2.5   .000  -.6760KP  -.8700YF   .0
MN1   3043.770    34 4G 5.5 4G 4.5  3.120  -.8600KP   .0        .0
TI2   3043.850    78 2D 1.5 2P 0.5  1.560  -.5200WA -1.4000RV   .0
CR2   3043.900    48 4F 3.5 2G 4.5  4.050 -1.1600WA   .0        .0
CO1   3044.000    11 4F 4.5 4F 4.5   .000  -.5500KU  -.6370MS   .0
CU1   3044.028       4F 3.5 4D 3.5  5.100 -1.6700KP   .0        .0
CO1   3044.040    78 4P 1.5 2F 2.5  1.950 -1.4240KP   .0        .0
ZR2   3044.120    26 2D 2.5 2F 2.5   .560   .0        .0        .0
NE2   3044.160    17 4D 0.5 4P 0.5 30.840  -.6500KP   .0        .0
CR2   3044.240   154 2F 3.5 2G 4.5  4.920 -1.1700WA   .0        .0
MN1   3044.570    15 6D 4.5 6P 3.5  2.110   .4700CB  -.2000YF   .0
FE2   3044.840    98 2F 3.5 2G 4.5  3.950 -1.1700WA   .0        .0
V1   3044.940    17 4F 3.5 4F 4.5   .040  -.5300CB  -.7100KU  -.8700YF
CL2   3045.000    21 3D 2.0 1D 2.0 15.650 -4.0000KP   .0        .0
NI1   3045.010    12 3F 3.0 3D 2.0   .160 -1.4640KP   .0        .0
FE1   3045.080    29 5F 4.0 7P 3.0   .910 -2.9810KP   .0        .0
FE2   3045.310   179 2F 3.5 2F 2.5  5.540 -2.0540KP   .0        .0
Y1   3045.360     9 2D 2.5 4D 2.5   .070  -.9000CB   .0        .0
CR2   3045.530    48 4F 4.5 2G 4.5  4.060 -1.7300WA   .0        .0
NE2   3045.580     8 4P 0.5 4D 0.5 30.440  -.1500WI   .0        .0
NA2   3045.590    11 3P 1.0 3P 0.0 37.020  -.9600KP   .0        .0
FE1   3045.590   198 3H 4.0 3H 5.0  2.440 -1.8800KP   .0        .0
MN1   3045.590    34 4G 4.5 4G 4.5  3.120   .4500CB  -.0300YF   .0
SC2   3045.730    37 3F 2.0 3G 3.0  3.402   .6100WA   .5690WK   .0
MN1   3045.810    34 4G 3.5 4G 4.5  3.120  -.4930KP  -.6200YF   .0
ZR1   3045.820    36 3P 2.0 3P 2.0   .520  -.4700CB   .0        .0
HF2   3046.030    32 2F 3.5 4D 2.5  1.860   .0400CB   .0        .0
MN2   3046.270    10 5P 1.0 5S 2.0  5.380  -.1200WA   .0        .0
W1   3046.450     5 5D 1.0 9X 2.0   .210 -1.1500CB   .0        .0
FE2   3046.670   179 2F 2.5 2F 2.5  5.550 -1.9150KP   .0        .0
TI2   3046.680    47 4P 1.5 4P 2.5  1.160  -.3300WA  -.7400RV   .0
FE1   3046.820   315 3G 4.0 1G 4.0  2.720 -1.8230KP   .0        .0
FE1   3046.930   198 3H 5.0 3H 6.0  2.420 -1.9290KP   .0        .0
MN1   3047.040    34 4G 5.5 4G 5.5  3.120   .6800CB   .0100YF   .0
FE1   3047.050   457 3G 5.0 3F 4.0  2.940 -2.0090KP   .0        .0
RH2   3047.160     4 5P 1.0 5D 1.0  3.590   .0        .0        .0
FE1   3047.200   382 3P 1.0 1D 2.0  2.830 -2.2410KP   .0        .0
CR1   3047.450   164 3G 4.0 3G 5.0  3.070  -.7190KP   .0        .0
NE2   3047.570     8 4P 1.5 4D 2.5 30.420   .1700WI   .0        .0
FE2   3047.600    84 4D 3.5 2F 3.5  3.890 -2.1320KP   .0        .0
FE1   3047.610     9 5D 2.0 5D 3.0   .090  -.5200KU  -.5300BK   .0
CR2   3047.630    15 4P 2.5 4D 2.5  2.690  -.9300WA   .0        .0
CR2   3047.760    15 4P 1.5 4D 2.5  2.690 -1.0900WA   .0        .0
O2   3047.900    82 2F 3.5 4G 4.5 28.760 -1.6800KP   .0        .0
CO1   3048.110    77 4P 1.5 4D 0.5  1.950 -1.2910KP   .0        .0
V2   3048.210   123 3H 5.0 3I 6.0  2.500  1.1800WA   .0        .0
ZR2   3048.280   144 2P 1.5 2P 1.5  2.480   .0        .0        .0
ZR2   3048.420    65 4P 2.5 2G 3.5   .990   .0        .0        .0
V2   3048.650    67 3D 2.0 3D 3.0  2.260  -.2000WA   .0        .0
TI2   3048.770    78 2D 2.5 2P 1.5  1.570  -.4000WA -1.0800RV   .0
MN1   3048.860    34 4G 4.5 4G 5.5  3.120  -.0300CB  -.8200YF   .0
V2   3048.890    40 3G 4.0 3F 3.0  2.030   .5100WA  -.2800YF   .0
CO1   3048.890    11 4F 2.5 4F 1.5   .170 -1.0500CB -1.6970MS   .0
FE2   3049.010   181 4P 1.5 4D 1.5  5.850  -.4500WA   .0        .0
MN2   3049.030    21 3P 0.0 3P 1.0  4.500  -.7050KP   .0        .0
FE2   3049.180   109 2I 5.5 4G 4.5  4.060 -3.2450KP   .0        .0
LA2   3049.390   115 3D 3.0 3F 4.0  2.780   .0        .0        .0
W1   3049.690     9 7S 3.0 9X 2.0   .360  -.7300CB   .0        .0
CR1   3049.880    27 5D 4.0 5F 3.0  1.030 -1.4450KP   .0        .0
AL1   3050.070     7 4P 1.5 4P 2.5  3.590  -.5700KP   .0        .0
CR2   3050.140    65 2H 5.5 2I 6.5  4.300   .4900WA   .5500YF   .0
V1   3050.400    74 2G 4.5 2F 3.5  1.370   .0900CB  -.2800YF   .0
Y2   3050.500    69 3D 1.0 1S 0.0  3.530   .0        .0        .0
CO1   3050.500    77 4P 1.5 4D 1.5  1.950 -1.2010KP   .0        .0
NE2   3050.570    48 2P 1.5 2S 0.5 34.110   .0        .0        .0
MN2   3050.660    21 3P 2.0 3P 2.0  4.500   .2600WA   .0        .0
V2   3050.730    66 3D 3.0 3P 2.0  2.270   .1800WA   .0        .0
CR2   3050.750    95 2H 5.5 2H 4.5  4.410 -1.3300WA   .0        .0
NI1   3050.820    25 3D 3.0 3F 4.0   .030  -.2900KU  -.1800HE   .0
V1   3050.890    16 4F 1.5 2P 1.5   .000  -.7100CB -2.7500KU -1.0400YF
CO1   3050.930    51 4P 2.5 4S 1.5  1.700 -1.5000KP   .0        .0
W2   3051.300     6 9X 3.5 9X 3.5  1.660   .0        .0        .0
V2   3051.310   228 3P 2.0 3D 2.0  3.960  -.6200WA   .0        .0
CU1   3051.901       2P 0.5 2D 1.5  5.680   .0        .0        .0
CE2   3051.920   184 4G 4.5 9X 3.5   .820   .0        .0        .0
CE2   3051.980   180 4G 2.5 9X 1.5   .530  -.1800CB   .0        .0
V1   3052.190    15 4F 2.5 4D 3.5   .020 -3.5200KU -1.0800CB -1.6300YF
CR1   3052.230   164 3G 3.0 3G 4.0  3.070  -.8190KP   .0        .0
GD2   3052.510     910D 2.5 6P 2.5   .000   .0        .0        .0
CU1   3052.554       4F 2.5 4D 2.5  5.150 -1.9800KP   .0        .0
FE1   3052.780   262 3F 4.0 5P 3.0  2.550   .0        .0        .0
SC2   3052.931    37 3F 3.0 3G 4.0  3.422   .7300WA   .6870WK   .0
FE1   3053.070   146 3P 1.0 3D 2.0  2.410  -.8700BK   .0        .0
Y2   3053.270    68 3D 1.0 3F 2.0  3.530   .0        .0        .0
CU1   3053.380       4F 1.5 4D 1.5  5.240   .0        .0        .0
V2   3053.390    34 3G 4.0 3H 5.0  1.800   .7300WA   .0        .0
FE1   3053.440    31 5F 1.0 5S 2.0  1.010 -4.0410KP   .0        .0
FE1   3053.440   398 7P 4.0 9X 4.0  2.940   .0        .0        .0
FE1   3053.440   398 7P 4.0 9X 5.0  2.940   .0        .0        .0
GD2   3053.570    25 8D 4.5 8D 3.5   .490  -.4100CB   .0        .0
V1   3053.650    17 4F 1.5 4F 1.5   .000  -.2700CB  -.0200KU  -.2200YF
CR2   3053.650    64 2H 4.5 4G 5.5  4.280 -1.7780KP   .0        .0
NA2   3053.660    15 3P 2.0 3D 3.0 37.050   .4900KP   .0        .0
CL2   3053.740    14 3F 2.0 3D 2.0 15.560 -3.2100KP   .0        .0
CR1   3053.880    26 5D 4.0 5P 3.0  1.030   .1700CB   .0600YF   .0
V2   3053.890    40 3G 5.0 3F 4.0  2.040   .6100WA   .0        .0
LA2   3054.020   115 3D 2.0 3F 3.0  2.730   .0        .0        .0
V2   3054.240    67 3D 3.0 3D 3.0  2.270  -.2600WA   .0        .0
NI1   3054.320    25 3D 2.0 3F 2.0   .110  -.6800KU  -.5500HE   .0
MN1   3054.360    15 6D 3.5 6P 2.5  2.130   .3600CB  -.4100YF   .0
ZR2   3054.390    51 2F 2.5 4P 2.5   .710   .0        .0        .0
HF2   3054.520     8 4F 1.5 2P 1.5   .450 -1.4800CB   .0        .0
NE2   3054.690     8 4P 0.5 4D 1.5 30.440  -.2800WI   .0        .0
AL1   3054.690     7 4P 0.5 4P 1.5  3.580  -.6000KP   .0        .0
CO1   3054.720    13 4F 2.5 2G 3.5   .170 -4.0580KP   .0        .0
ZR2   3054.840    76 2G 4.5 2G 4.5  1.010   .7400CB   .0        .0
V1   3054.890    16 4F 1.5 2P 0.5   .000 -3.5000KU   .0        .0
EU2   3054.940     7 7S 3.0 9P 3.0   .210 -1.2900CB   .0        .0
FE1   3054.950   263 3F 2.0 1F 3.0  2.600 -2.4170KP   .0        .0
CE2   3055.240   201 4G 2.5 9X 1.5   .560   .0900CB   .0        .0
FE1   3055.260    55 3F 3.0 3D 2.0  1.550 -1.4610KP   .0        .0
Y2   3055.300    68 3D 3.0 3F 4.0  3.610   .0        .0        .0
FE2   3055.370   181 4P 0.5 4D 0.5  5.880  -.6300WA   .0        .0
HF2   3055.430    56 2P 0.5 2D 1.5  1.880  -.3300CB   .0        .0
CR2   3055.440    33 4F 1.5 4D 0.5  3.840 -1.3300WA   .0        .0
V2   3055.940   123 3H 6.0 3I 6.0  2.510  -.4000WA   .0        .0
NA2   3056.160     1 3S 2.0 3P 2.0 32.710  -.3000KP   .0        .0
V1   3056.330    17 4F 2.5 4F 2.5   .020   .1700CB   .1000KU  -.0800YF
CR2   3056.680    48 4F 3.5 2G 3.5  4.050 -1.2800WA   .0        .0
TI2   3056.740    47 4P 0.5 4P 1.5  1.160  -.3500WA  -.7400RV   .0
CE2   3056.770   121 2G 3.5 9X 3.5   .330  -.1700CB   .0        .0
FE2   3056.800   109 2I 6.5 4G 5.5  4.060  -.9800WA   .0        .0
V2   3057.080    95 1S 0.0 3D 1.0  2.460  -.9200WA   .0        .0
AL1   3057.150     7 4P 2.5 4P 2.5  3.600  -.2000KP   .0        .0
ZR2   3057.220    76 2G 4.5 2G 3.5  1.010  -.2700CB   .0        .0
CU1   3057.360       2P 1.5 2D 1.5  5.690   .0        .0        .0
TI2   3057.390     5 4F 1.5 4D 2.5   .000 -1.7700MS -1.7500KU   .0
FE1   3057.450    28 5F 5.0 5D 4.0   .860  -.2200BK   .0        .0
NI1   3057.640    26 3D 1.0 3D 1.0   .210  -.3500HE   .0        .0
FE1   3057.800    29 5F 3.0 7P 4.0   .950 -4.3860KP   .0        .0
CR2   3057.860    65 2H 5.5 2I 5.5  4.300 -1.2300WA   .0        .0
CL2   3058.000    14 3F 2.0 3D 1.0 15.560 -1.4700KP   .0        .0
TI2   3058.090    47 4P 2.5 4P 2.5  1.180   .0600WA  -.3800RV   .0
GD2   3058.120    5710F 5.5 6F 4.5   .660   .0        .0        .0
CR1   3058.170   164 3G 4.0 3G 4.0  3.070 -1.4080KP   .0        .0
CR2   3058.380    48 4F 2.5 2G 3.5  4.060 -1.2800WA   .0        .0
OS1   3058.660     1 9X 4.0 9X 4.0   .000   .0200KP   .0        .0
AL1   3059.050     7 4P 1.5 4P 1.5  3.590 -1.1000KP   .0        .0
MN2   3059.060    21 3P 1.0 3P 2.0  4.510  -.1200WA   .0        .0
FE1   3059.090     9 5D 3.0 5D 4.0   .050  -.6600KU  -.6400BK   .0
NE2   3059.160    17 4D 1.5 4P 1.5 30.830   .0        .0        .0
C2   3059.240    47 4P 2.5 4D 3.5 24.550   .0        .0        .0
CR2   3059.410    15 4P 2.5 4D 1.5  2.690 -1.2100WA -1.9600KP   .0
CR2   3059.520    15 4P 1.5 4D 1.5  2.690 -1.1100WA -1.4100KP   .0
CR2   3059.520    15 4P 0.5 4D 1.5  2.690 -1.9240KP   .0        .0
TI2   3059.740    47 4P 1.5 4P 1.5  1.160 -1.7040KP   .0        .0
TI2   3059.740     5 4F 2.5 4D 3.5   .010 -1.9200MS -1.8000KU   .0
LA2   3059.910   147 1P 1.0 3P 0.0  3.390   .0        .0        .0
FE2   3060.020   109 2I 5.5 4G 5.5  4.060 -2.6760KP   .0        .0
CO1   3060.050    77 4P 1.5 4D 2.5  1.950   .1000CB   .0        .0
ZR2   3060.110     6 4F 2.5 2D 1.5   .040 -1.0700CB   .0        .0
RU2   3060.250     6 2F 2.5 4F 3.5  2.660   .0        .0        .0
V1   3060.460    17 4F 3.5 4F 3.5   .040   .2600CB   .2800KU   .0800YF
SC2   3060.526    37 3F 3.0 3G 3.0  3.422   .4900WA  -.5110WK   .0
FE1   3060.550   457 3G 4.0 3F 3.0  2.980 -1.6030KP   .0        .0
CR1   3060.630   164 3G 5.0 3G 5.0  3.090 -1.7960KP   .0        .0
CU1   3060.840       4D 2.5 4D 3.5  5.510   .0        .0        .0
V1   3060.930    15 4F 1.5 4D 2.5   .000 -3.8400KU -2.5300YF   .0
FE1   3060.980    55 3F 3.0 3D 3.0  1.550 -2.2790KP   .0        .0
CR2   3061.140   103 2G 3.5 2F 3.5  4.460 -3.1170KP   .0        .0
ZR2   3061.330     6 4F 3.5 2D 2.5   .090 -1.0700CB   .0        .0
CR2   3061.590    41 2F 2.5 4G 3.5  4.020 -1.5150KP   .0        .0
CR1   3061.650    55 5G 6.0 5F 5.0  2.530  -.3950KP   .0        .0        38.0
CO1   3061.820    11 4F 3.5 4F 3.5   .100  -.8200KU  -.8160MS   .0        91.0
CO1   3061.980    52 4P 1.5 2P 1.5  1.730 -1.3730KP   .0        .0        67.0
MN1   3062.120    15 6D 2.5 6P 1.5  2.150   .1200CB -1.1400YF   .0        61.0
V2   3062.180   113 3P 0.0 1P 1.0  2.490  -.9000WA   .0        .0
RH2   3062.200     4 5P 3.0 5D 3.0  3.430   .0        .0        .0
CO1   3062.200    12 4F 3.5 2D 2.5   .100 -2.5200KU -2.0800CB   .0       127.0
FE2   3062.230   108 2I 5.5 2H 4.5  4.060  -.2400WA   .0        .0        59.0
V2   3062.700    34 3G 5.0 3H 5.0  1.810  -.3000WA   .0        .0        27.0
FE1   3062.870   456 3G 5.0 3H 4.0  2.940 -1.7060KP   .0        .0        72.0
CE2   3063.010   185 4G 5.5 9X 4.5   .890   .7100CB   .0        .0        23.0
FE1   3063.150   102 5P 3.0 3P 2.0  2.170 -1.0560KP   .0        .0        44.0
V2   3063.250   123 3H 4.0 3I 5.0  2.500  1.1200WA   .0        .0       106.0
CO1   3063.250    50 4P 1.5 2D 2.5  1.730 -2.4490KP   .0        .0
TI2   3063.280   119 4G 2.5 4F 1.5  3.650   .1400WA   .0        .0
CU1   3063.410     4 2D 1.5 2P 1.5  1.640 -2.0590BL   .0        .0        43.0
TI2   3063.500    47 4P 0.5 4P 0.5  1.160  -.7300WA -1.8300KP -2.0000**   60.0
TA1   3063.560     4 4F 4.5 9X 3.5   .690  -.8800CB   .0        .0
ZR1   3063.580    36 3P 1.0 3P 2.0   .540  -.6200CB   .0        .0
V1   3063.730    16 4F 2.5 2P 1.5   .020 -4.6400KU -1.7300YF   .0
CR2   3063.840    32 4F 4.5 4H 5.5  3.850 -1.5800WA   .0        .0        78.0
NI2   3063.930     3 2D 1.5 4F 1.5  2.940 -1.3500WA   .0        .0        86.0
FE1   3063.940   147 3P 1.0 3D 1.0  2.410 -1.5510KP   .0        .0        86.0
AL1   3064.300     7 4P 1.5 4P 0.5  3.590  -.6000KP   .0        .0
NA2   3064.370     6 3P 1.0 3P 2.0 36.810 -2.0000KP   .0        .0
CO1   3064.370    13 4F 3.5 2G 4.5   .100 -3.0200KU -1.9400CB   .0       132.0
